HIP	Vmag	_RA.icrs	_DE.icrs
 	mag	deg	deg
------	-----	------------	------------
111709	9.65	339.4346417	-41.79556374
111710	5.04	339.4390876	-4.22805572
111711	8.81	339.4407556	-42.4045721
111712	8.76	339.4408781	-57.85282386
111713	7.65	339.4433325	26.42181746
111714	8.24	339.4438817	-50.06665862
111716	7.77	339.444439	45.40812867
111715	12.09	339.4445736	-52.87362479
111717	9.11	339.4461185	29.1548245
111718	6.54	339.4488953	-39.8571142
111719	10.99	339.4493872	1.53439427
111720	10.28	339.4565561	-44.16168044
111721	8.69	339.4606659	35.40687509
111722	8.69	339.4623989	-60.09464934
111723	7.86	339.4680775	14.9864737
111724	9.14	339.4703509	5.9071639
111725	8.46	339.4716871	-69.28302215
111726	8.72	339.4716636	-13.37082295
111727	9.3	339.4797868	24.16019368
111728	7.29	339.4823646	29.92376689
111729	7.78	339.4858539	38.94977139
111730	9.1	339.4944653	-22.64448873
111731	9.64	339.4971563	-58.09188701
111732	9.2	339.5000266	13.37407848
111733	7.54	339.5091535	-33.47025538
111734	7.9	339.5095368	33.22623901
111735	8.1	339.5098645	-52.77069403
111736	7.93	339.5112804	-55.47160879
111737	9.6	339.515849	-48.75931344
111738	7.68	339.5186323	-46.70973447
111739	7.97	339.5219255	32.24379023
111740	8.68	339.5227692	60.62385535
111741	8.29	339.5277515	-2.89861434
111742	10.13	339.5325456	-25.14147074
111743	7.47	339.537444	41.12083979
111744	9.51	339.5391667	-34.28876388
111745	9.83	339.5403927	17.82012553
111746	7.89	339.5459215	-27.44343447
111747	7.38	339.5452548	66.14406981
111748	7.06	339.5484587	45.82780218
111749	7.82	339.5514121	-25.65641825
111750	9.68	339.5585649	26.6787358
111751	9.93	339.5612645	42.40816864
111752	8.95	339.5659068	-53.95154063
111753	6.38	339.5725067	45.18293527
111754	8.05	339.5797317	13.14656537
111755	10.42	339.5852869	-44.14426882
111756	9.13	339.5891828	52.37608179
111757	10.03	339.5896053	-37.66018572
111758	7.89	339.5897862	7.44737006
111759	7.92	339.5909742	10.61596272
111760	8.18	339.5920862	-26.86976843
111761	6.23	339.5922647	-7.89756288
111762	9.98	339.5924194	52.3682621
111763	9.63	339.5925788	65.47540425
111764	10.61	339.5938677	9.85863349
111765	8.35	339.5971883	29.71199302
111767	7.88	339.6006986	-22.73872697
111768	11.28	339.6029508	36.54546791
111769	7.77	339.6110814	49.54053502
111770	7.47	339.6122603	9.25842947
111771	9.15	339.6163058	-36.89509328
111773	9.54	339.6178548	64.53012969
111766	11.5	339.6239765	-65.37850515
111774	7.65	339.6200613	21.22743629
111775	8.15	339.62189	2.2989436
111776	10.16	339.6218534	-35.76733132
111777	8.69	339.6221669	-14.05920834
111778	8.06	339.6227907	-59.98445283
111779	9.14	339.6238532	3.34242943
111780	8.72	339.6254728	-16.47278939
111781	8.67	339.6268446	14.18863478
111782	9.89	339.6270387	-42.85743003
111783	9.5	339.6287795	10.5393439
111784	7.95	339.6308933	-48.68061179
111785	9.17	339.6326297	55.83482963
111786	9.31	339.6348306	-20.83365017
111787	9.15	339.6369193	60.76945418
111788	9.48	339.6390292	-49.29442527
111789	7.18	339.6405903	44.66902415
111790	7.49	339.6444791	-14.06701626
111791	8.97	339.6486985	-63.57259826
111792	9.34	339.649038	-5.88119483
111793	8.59	339.6522696	-80.42820616
111794	8.42	339.6531116	-47.71019269
111795	5.11	339.658013	56.79563166
111796	8.11	339.6589418	33.54491837
111797	5.19	339.6627212	63.58447203
111798	8.03	339.6655805	52.87381225
111799	9.25	339.6696216	30.5101177
111800	7.54	339.6708964	29.71144
111801	6.46	339.6861296	-28.74821394
111802	9.06	339.6898981	-20.62113416
111803	10.03	339.6895298	25.57037294
111804	7.86	339.690739	-53.73143437
111805	6.82	339.6977968	44.31389922
111806	9.67	339.6998556	-30.21033798
111807	6.82	339.7085483	4.53019908
111808	11.63	339.7090435	4.96994553
111809	5.66	339.7144436	-33.08134754
111810	5.84	339.7191256	19.5222628
111811	8.92	339.7235502	24.82770996
111812	8.12	339.7246257	8.37418372
111813	9.77	339.7258044	38.61823074
111814	9.72	339.7288008	36.92838747
111815	6.58	339.7316432	-38.47734388
111816	9.01	339.7331778	-50.01497257
111817	8.52	339.7341749	54.90528218
111818	8.08	339.7354181	-3.02585987
111819	6.95	339.7355367	-39.15492552
111820	8.97	339.7388237	-8.68493217
111821	9.99	339.7391352	2.52234909
111822	8.23	339.7400273	-10.10225049
111823	7.76	339.7413656	17.10026395
111824	11.64	339.7445052	-36.53383398
111825	8.15	339.7495806	-82.81386761
111826	10.53	339.7565563	32.30088521
111827	8.23	339.762157	-37.04277484
111828	6.83	339.7690966	37.37541824
111829	7.02	339.7724452	58.92748535
111830	8.25	339.7754583	-22.63805835
111831	9.38	339.7775344	42.98819943
111832	8.81	339.7798907	-17.79861103
111833	6.67	339.7850052	-52.69197149
111834	8.61	339.7870424	-58.80807197
111835	9.17	339.7919023	6.24754156
111836	8.7	339.8003638	29.40862022
111837	9.01	339.8034169	15.41997092
111838	9.43	339.8044806	-30.49120483
111839	9.5	339.8048917	64.85849919
111840	8.01	339.8149051	-3.60746589
111841	4.89	339.8153279	39.05026916
111842	8.87	339.8159532	33.8894892
111843	6.93	339.8167858	-10.02779936
111844	8.47	339.8184124	-0.71585388
111845	9.49	339.8191997	17.69707548
111846	9.74	339.8256038	-30.34519031
111847	8.9	339.8276902	45.3284395
111848	9.69	339.8439553	59.00715673
111849	8.15	339.8454089	75.65762736
111851	8.78	339.8523302	-55.15387971
111850	9.37	339.8522671	65.94470265
111852	6.82	339.8537827	81.39207789
111853	8.34	339.857956	55.04876788
111854	10.74	339.8574108	57.32353495
111855	8.32	339.8650105	-43.27256505
111856	7.77	339.8676245	-50.68147097
111857	8.97	339.8682725	7.17332974
111858	11.89	            	
111859	8.71	339.8699626	41.44190298
111860	8.77	339.8714624	-55.21654059
111861	10.72	339.8741258	7.17473485
111863	7.73	339.8765498	-7.60458838
111862	6.9	339.8771948	-68.06040124
111864	6.65	339.8804878	37.35361783
111865	8.26	339.8836628	-22.77890091
111866	6.96	339.8875	38.74845851
111867	9.43	339.8915299	47.49571776
111868	6.79	339.8925843	51.1556403
111869	6.03	339.8930526	37.59281679
111870	7.74	339.8942773	-12.61518335
111871	10.47	339.8998688	11.35352656
111872	8.26	339.9053028	37.39755671
111873	9.17	339.9070972	-6.98010193
111874	8.49	339.9080699	41.39590112
111875	7.54	339.9149045	42.20101842
111876	8.78	339.9201891	-78.09938966
111877	8.13	339.9204257	47.05918401
111878	7.86	339.9278141	31.14572587
111879	6.3	339.9340986	-28.32566059
111880	11.1	339.933506	-32.07170904
111881	8.54	339.9406848	1.03887328
111882	7.11	339.9436877	-28.34814825
111883	8.77	339.9456566	47.73833667
111884	6.33	339.9458816	19.68112502
111885	8.86	339.9510914	-46.68604815
111886	8.47	339.9568483	3.24244267
111887	8.71	339.9586645	39.71367704
111888	8.48	339.9615283	4.1161154
111889	9.32	339.9677314	-73.95014652
111890	9.79	339.9761127	-41.95336792
111891	8.74	339.978661	42.65306984
111892	7.8	339.9806887	-14.55235591
111893	7.48	339.9821886	22.87695994
111894	8	339.9867436	-47.74438341
111895	8.6	339.989661	23.79672837
111896	8.51	339.9911886	63.57974967
111897	7.07	339.9923067	-35.17475212
111898	6.68	339.99848	-83.25173112
111899	9.27	340.0018766	33.23263823
111900	8.14	340.0022665	1.20933856
111901	9.67	340.0088221	-46.4400942
111902	8.51	340.0101285	14.66431707
111903	7.28	340.0112617	-19.19792855
111904	9.99	340.0159642	46.1115214
111905	7.49	340.0196345	41.31425466
111906	9.89	340.0205348	-42.69131238
111907	6.78	340.0239857	40.67014468
111908	8.52	340.0283087	-20.00985684
111909	7.37	340.0299235	-49.59826581
111910	6.89	340.0332516	-9.35923846
111912	10.63	340.0337853	34.10808072
111911	8.6	340.0338444	-15.95876395
111913	8.8	340.0386443	-15.26993945
111914	8.63	340.0411198	-29.31274944
111915	7.17	340.0518753	-6.53447227
111916	9.59	340.0522607	38.97348128
111918	8.52	340.0533196	24.38953495
111917	8.41	340.0535311	67.15394038
111919	7.97	340.057238	37.52790017
111920	9.08	340.0613113	16.97978589
111921	9.86	340.0662588	-4.74574681
111922	8.57	340.0730371	35.55780573
111923	9.64	340.0731368	41.4623823
111924	7.38	340.0736451	51.54779195
111925	5.94	340.0766967	53.84592759
111926	8.53	340.0772868	-65.77783004
111927	9.62	340.0809406	47.04724137
111928	8.06	340.0827921	31.78759315
111929	9.04	340.08334	52.28062437
111930	7.94	340.0863181	-11.60522064
111931	8.11	340.086977	-14.6041066
111932	11.76	340.0882945	7.90132283
111934	5.88	340.0929443	-30.65887086
111933	7.78	340.0933111	-32.63861076
111935	8.42	340.1102541	19.46468694
111936	9.49	340.1125927	-55.5513225
111937	7.57	340.1126091	28.21162783
111938	6.81	340.1134094	4.57501823
111940	9.26	340.1154698	48.54748696
111939	10.13	340.1155171	38.72638782
111941	8.6	340.1181412	3.13279319
111942	9.83	340.126233	43.01317398
111943	7.37	340.1278076	20.04148689
111944	4.5	340.1285795	44.27630499
111945	8.96	340.1282655	4.69691591
111946	8.68	340.1395015	-61.55376348
111947	9.11	340.1449066	6.5286446
111948	9.14	340.1501942	-68.72657008
111949	9.47	340.1505449	53.06097851
111950	8.49	340.1586194	65.26267783
111951	9.91	340.1589624	-39.27657014
111952	9.94	340.1603089	1.79452632
111953	7.58	340.1627515	-16.77092996
111954	4.18	340.1639166	-27.04361694
111955	9.08	340.1651382	-75.09030111
111956	8.74	340.1671197	20.0805939
111957	7.84	340.168192	26.73788449
111959	9	340.1792223	-35.46856422
111960	7.83	340.1807656	-29.6744801
111958	10.34	340.1806293	-43.98218798
111961	7.86	340.1828466	43.49330413
111962	7.96	340.1882248	78.02210507
111963	8.79	340.1970296	55.01842716
111964	10.32	340.1983393	59.68718006
111965	6.32	340.1998079	-3.55423908
111966	7.26	340.1999684	-67.68856389
111967	5.98	340.2038257	-57.42232207
111968	9.86	340.2061008	46.50810945
111969	8.91	340.2081292	-57.10307867
111970	8.74	340.2128772	62.04819436
111971	8.13	340.2137648	-45.20415695
111972	8.56	340.2172785	56.82946642
111973	8.24	340.2186324	20.82283689
111974	5.72	340.2195099	14.54916061
111975	7.84	340.2198418	-45.50614054
111976	12.42	340.2248598	64.907235
111977	7.46	340.22798	66.52342995
111978	7.41	340.2298764	-31.99006023
111979	9.65	340.2350077	-13.85639024
111980	9.41	340.2367093	-45.22612961
111981	10.4	340.2440804	18.9361143
111984	9.39	340.2439416	-39.3072195
111983	9.14	340.2445824	-46.20199667
111985	8.41	340.2446089	42.59845013
111982	8.81	340.2452943	-84.13694186
111986	8.99	340.2495942	72.4608563
111987	7.23	340.2501992	25.21020966
111988	6.77	340.2614938	51.75848141
111989	8.06	340.2626911	-51.45884529
111990	6.64	340.2660329	36.2635039
111991	9.91	340.2665644	46.1735468
111992	7.1	340.2679861	-23.52127451
111993	8.01	340.2689806	-62.9426497
111994	8.38	340.2774239	-47.60504356
111995	7.66	340.2785345	15.48543929
111996	8.69	340.2796171	-24.23771739
111997	9.98	340.2819743	44.62492583
111998	8.49	340.2860232	-64.14765276
111999	9.6	340.2862814	63.11519052
112000	7.18	340.2903756	45.00869098
112001	9.94	340.2945939	-41.41147925
112002	8.62	340.3057192	-65.5431618
112003	8.31	340.3074185	22.86422879
112004	9.52	340.3129558	49.05250036
112005	7.24	340.3144081	-57.0282362
112006	8.49	340.3201297	72.72780442
112007	9.13	340.3213461	4.25836331
112008	8.74	340.3240566	13.17531527
112009	8.92	340.3277798	-43.84127596
112010	9.08	340.3311897	22.76662883
112011	10.4	340.3352966	-40.4765605
112013	8.83	340.3362971	-39.34855203
112012	10.38	340.336969	-42.38076751
112014	9.51	340.3410889	52.37892974
112015	7.36	340.3446687	-25.35028139
112016	7.91	340.3453158	50.09262612
112017	9.35	340.3488841	41.03776903
112018	8.47	340.3496847	38.81753056
112019	8.98	340.3522061	-5.6553572
112020	10.52	340.3550271	43.64863885
112021	6.78	340.3568598	-12.22993629
112023	8.84	340.3571466	-41.2571855
112022	7.39	340.3572085	23.84657732
112024	7.81	340.3588748	-27.25706094
112025	7.67	340.3600639	73.25695246
112026	8.87	340.3605317	56.43278647
112027	8.04	340.361802	50.92908424
112028	8.33	340.3645711	50.21991298
112029	3.41	340.3655033	10.83136442
112030	9.9	340.3680876	-1.43454746
112031	5.25	340.3693789	40.2254488
112032	6.36	340.3804509	30.96586152
112033	9.57	340.3805492	-51.9029784
112034	9.47	340.3809177	26.59638215
112035	9.94	340.3872762	-31.53277288
112036	7.32	340.3886735	77.61521945
112037	8.35	340.3908501	42.41347889
112038	7.82	340.3928726	54.38673355
112039	9.62	340.3936746	46.45179302
112040	10.82	340.3957931	18.82430605
112041	5.93	340.4002157	41.54912344
112042	7.93	340.4088461	44.45070487
112043	8.83	340.4115112	-2.55273545
112044	8.74	340.4119742	45.19477061
112045	9.56	340.4136964	47.03253717
112046	10.07	340.4190871	-34.09939317
112047	9.12	340.423879	44.00165798
112048	8.93	340.4293223	-63.27017486
112049	9.39	340.4330914	-83.46389622
112050	7.89	340.4371616	12.57431642
112051	4.8	340.4392016	29.30764069
112052	8.96	340.4394775	-39.46164223
112053	9.51	340.4406232	-12.88202257
112055	10.27	340.4448972	36.82449123
112056	8.72	340.450782	10.51835
112057	9.8	340.4515268	21.17014546
112058	7.45	340.4567406	22.3893591
112059	9.23	340.4588864	-38.06495185
112060	9.24	340.4612262	9.12803768
112061	8.98	340.4614664	-69.29861958
112062	8.95	340.4629301	-18.56162626
112063	8.21	340.465297	21.43135591
112064	10.51	340.466811	-31.91558854
112065	7.78	340.4757189	-30.02855682
112066	8.52	340.4876167	-71.52860347
112067	5.92	340.4893985	14.51639289
112068	8.15	340.4948747	15.22122442
112069	10.85	340.4959094	-21.73666655
112070	9.3	340.4976347	-20.78436076
112071	8.23	340.4997118	-10.12556544
112072	9.41	340.5006883	-53.94928819
112073	11.99	340.5068451	9.76923021
112074	9.88	340.508519	-23.1454791
112075	7.13	340.5110139	22.10011109
112076	9.44	340.5206596	20.22028444
112077	9.26	340.5211804	-33.57454519
112078	6.28	340.5251088	-5.10196839
112079	7.18	340.5275201	-3.47342669
112080	7.86	340.5286532	-68.39902756
112081	8.81	340.5331521	-48.17558813
112082	7.54	340.5340148	11.08550684
112085	8.72	340.5356754	-57.0400193
112084	8.77	340.5359362	31.69923423
112083	9.24	340.5359453	-37.14917999
112086	8.39	340.5380803	59.93216059
112087	7.7	340.5421245	8.07474799
112088	8.69	340.5428326	75.43639951
112089	8.79	340.5497878	35.11426349
112090	8.84	340.5553832	-39.08420929
112091	7.99	340.5619554	-34.27742714
112092	9.01	340.563956	-80.93868368
112093	8.22	340.565482	57.60814971
112094	8.85	340.5711901	-67.83347997
112095	9.56	340.5719785	-5.73311563
112097	8.18	340.5762122	49.25542576
112096	7.68	340.5762179	-27.3825054
112098	6.14	340.5867037	53.90874803
112099	7.37	340.5882548	5.17371567
112100	8.74	340.5915304	-6.8711292
112101	9.26	340.5921162	-30.68655731
112102	6.12	340.5920295	-29.36104588
112103	8.51	340.5992093	0.77045516
112104	9.36	340.5998254	-0.79163165
112105	7.53	340.6001678	54.24839522
112106	8.59	340.6041641	-30.65003895
112107	10	340.6080563	45.51691283
112108	7.94	340.610712	58.52588781
112109	8.68	340.6291069	-9.91888916
112110	9.16	340.6328325	2.90226393
112111	7.44	340.6343214	-12.55971134
112112	10.6	340.6444702	-36.50275439
112113	8.1	340.6471002	-73.2423435
112114	7.84	340.6506722	74.33116873
112115	8.8	340.649879	-2.04490786
112116	8.24	340.6517496	18.77822616
112117	5.99	340.6536772	-47.21081334
112118	8.97	340.6553774	5.70251833
112119	8.56	340.6575724	-20.94553134
112120	11.78	340.6614803	17.66923504
112121	7.88	340.6629538	14.03342212
112122	2.07	340.6668778	-46.8845769
112123	9.13	340.674817	-43.18351245
112124	9.22	340.6751653	-35.80596165
112125	7.19	340.6773787	0.07100716
112126	8.01	340.6788412	50.14146744
112127	6.06	340.679506	-44.24803605
112128	8.91	340.6816882	-35.34664557
112129	7.93	340.6913621	-37.34553676
112130	8.8	340.6920394	51.04359328
112131	6.97	340.7049658	0.23183699
112132	9.02	340.7067847	29.72852435
112133	8.47	340.7136763	50.77382875
112134	7.37	340.7163093	54.75740522
112135	10.6	340.7166755	-4.99919451
112136	8.27	340.717692	-27.88689262
112137	9.55	340.720936	-25.68143734
112138	6.78	340.7208331	4.96879048
112139	9.06	340.7241282	-4.69423432
112140	7.27	340.7257615	37.44730733
112141	8.08	340.7294323	58.42654921
112142	9.63	340.7296269	48.0401381
112143	11.53	340.729653	12.33300547
112144	6.43	340.7310281	37.8027346
112145	9.62	340.7317764	-72.13897173
112146	7.88	340.7358329	-85.50998438
112147	8.94	340.7358396	7.77424207
112148	8.75	340.7387648	44.72173885
112149	8.25	340.7402993	-2.68253271
112150	9.87	340.7406851	47.13574031
112151	7.73	340.7414846	0.40187776
112152	7.33	340.7415272	27.98862688
112153	6.93	340.7420363	1.21734363
112154	8.63	340.7446722	-30.28219901
112155	8.86	340.7456887	28.15711526
112156	8.47	340.7490538	-9.15443367
112157	8.59	340.7502338	-62.06585281
112158	2.93	340.7505726	30.2212452
112159	10.02	340.7507511	-38.77708039
112160	9.5	340.7526605	-51.34589092
112161	7.04	340.7550639	-10.10268628
112162	7.14	340.7570476	-21.65750128
112163	8.14	340.7572362	14.75931874
112164	8.81	340.7593909	-47.74775023
112165	7.57	340.761534	81.89613215
112166	9.97	340.7620394	16.50423092
112167	8.68	340.7639643	38.76863549
112168	6.45	340.7642268	-8.31144067
112170	6.39	340.7679963	47.16875483
112169	6.76	340.7682475	65.33625393
112171	7.91	340.7686569	-37.6705299
112172	7.57	340.7704509	83.27070398
112173	8.34	340.7717407	35.32996534
112174	7.89	340.7754008	23.03256615
112175	9.25	340.7798574	36.96626245
112176	8.13	340.7959524	-28.15125108
112177	8.15	340.8037367	45.52851654
112178	7.66	340.8038967	-7.21505326
112179	6.4	340.8094289	-6.96293696
112180	8.84	340.8105842	-17.84530486
112181	8.14	340.8126069	-25.66678249
112182	10.5	340.8133997	43.77368612
112183	6.91	340.8145623	56.40833289
112184	8.75	340.8198217	16.27755248
112185	7.76	340.8206481	-40.00914234
112186	8.27	340.823732	-41.54342863
112187	7.92	340.8263479	17.25131462
112188	10.58	340.8324262	47.24175778
112189	9.1	340.8361732	-78.16490348
112190	8.11	340.8387602	-6.40082119
112191	10.74	340.8418363	26.09748336
112192	8.73	340.843123	-15.89680635
112193	10.21	340.8488923	-47.96964973
112194	8.91	340.8508946	18.35248415
112195	10.04	340.8544766	44.23237095
112197	6.74	340.8570416	62.67139507
112196	8.08	340.8569436	-34.48905379
112198	8.73	340.8583954	40.19597614
112199	8.19	340.8591134	-8.41861987
112200	8.69	340.8660764	-24.38055167
112201	8.26	340.870024	-64.81199246
112202	9.43	340.8694021	2.08868292
112203	4.84	340.8749027	-41.41434678
112205	7.54	340.8759677	-40.12881179
112204	8.81	340.8758671	25.78444038
112206	9.09	340.8812155	48.25540688
112207	9.49	340.8835559	-44.56649296
112208	8.85	340.8843349	31.22728469
112209	8.47	340.8848142	-16.13775877
112210	8.78	340.8880364	-19.34916275
112211	4.68	340.896805	-18.83037526
112212	7.27	340.8970494	32.82205726
112213	9.92	340.9028714	40.3850958
112214	10.03	340.9080768	42.42742203
112215	9.09	340.908513	39.65608221
112216	9.83	340.9120944	-64.64922078
112217	7.22	340.9120925	44.53051569
112218	8.28	340.9147703	32.22862925
112219	7.99	340.9186066	30.09251112
112220	8.78	340.9186328	-64.64816732
112221	6.78	340.9232961	47.41178181
112222	6.51	340.9278961	10.93937014
112223	7.61	340.9277537	-60.72418699
112224	8.27	340.9436307	37.69960095
112225	9.09	340.9493721	-17.60063706
112226	8.14	340.9535867	27.68372262
112227	7.82	340.9548831	33.92619733
112228	8.06	340.959058	29.58746967
112229	7.41	340.9613249	3.88683984
112231	9.19	340.9612604	42.89181226
112230	7.32	340.9614314	78.51825719
112232	8.91	340.9615984	-11.48316257
112233	9.78	340.9623009	-26.9539676
112234	9.18	340.9840591	49.50388618
112235	7.66	340.986661	29.2769994
